,code_pref,code_MIC,type,prefecture_j,prefecture_s,prefecture_en,prefecture_kana,cities,cities_kana,vaccine_pop,政令指定都市
1397,,343684.0,市区町村,広島県,,,ヒロシマケン,安芸太田町,アキオオタチョウ,True,False
1398,,343692.0,市区町村,広島県,,,ヒロシマケン,北広島町,キタヒロシマチョウ,True,False
1399,,344311.0,市区町村,広島県,,,ヒロシマケン,大崎上島町,オオサキカミジマチョウ,True,False
1400,,344621.0,市区町村,広島県,,,ヒロシマケン,世羅町,セラチョウ,True,False
1401,,345458.0,市区町村,広島県,,,ヒロシマケン,神石高原町,ジンセキコウゲンチョウ,True,False
1402,,352012.0,市区町村,山口県,,,ヤマグチケン,下関市,シモノセキシ,True,False
1403,,352021.0,市区町村,山口県,,,ヤマグチケン,宇部市,ウベシ,True,False
1404,,352039.0,市区町村,山口県,,,ヤマグチケン,山口市,ヤマグチシ,True,False
1405,,352047.0,市区町村,山口県,,,ヤマグチケン,萩市,ハギシ,True,False
1406,,352063.0,市区町村,山口県,,,ヤマグチケン,防府市,ホウフシ,True,False
1407,,352071.0,市区町村,山口県,,,ヤマグチケン,下松市,クダマツシ,True,False
1408,,352080.0,市区町村,山口県,,,ヤマグチケン,岩国市,イワクニシ,True,False
1409,,352101.0,市区町村,山口県,,,ヤマグチケン,光市,ヒカリシ,True,False
1410,,352110.0,市区町村,山口県,,,ヤマグチケン,長門市,ナガトシ,True,False
1411,,352128.0,市区町村,山口県,,,ヤマグチケン,柳井市,ヤナイシ,True,False
1412,,352136.0,市区町村,山口県,,,ヤマグチケン,美祢市,ミネシ,True,False
1413,,352152.0,市区町村,山口県,,,ヤマグチケン,周南市,シュウナンシ,True,False
1414,,352161.0,市区町村,山口県,,,ヤマグチケン,山陽小野田市,サンヨウオノダシ,True,False
1415,,353051.0,市区町村,山口県,,,ヤマグチケン,周防大島町,スオウオオシマチョウ,True,False
1416,,353213.0,市区町村,山口県,,,ヤマグチケン,和木町,ワキチョウ,True,False
1417,,353418.0,市区町村,山口県,,,ヤマグチケン,上関町,カミノセキチョウ,True,False
1418,,353434.0,市区町村,山口県,,,ヤマグチケン,田布施町,タブセチョウ,True,False
1419,,353442.0,市区町村,山口県,,,ヤマグチケン,平生町,ヒラオチョウ,True,False
1420,,355020.0,市区町村,山口県,,,ヤマグチケン,阿武町,アブチョウ,True,False
1421,,362018.0,市区町村,徳島県,,,トクシマケン,徳島市,トクシマシ,True,False
1422,,362026.0,市区町村,徳島県,,,トクシマケン,鳴門市,ナルトシ,True,False
1423,,362034.0,市区町村,徳島県,,,トクシマケン,小松島市,コマツシマシ,True,False
1424,,362042.0,市区町村,徳島県,,,トクシマケン,阿南市,アナンシ,True,False
1425,,362051.0,市区町村,徳島県,,,トクシマケン,吉野川市,ヨシノガワシ,True,False
1426,,362069.0,市区町村,徳島県,,,トクシマケン,阿波市,アワシ,True,False
1427,,362077.0,市区町村,徳島県,,,トクシマケン,美馬市,ミマシ,True,False
1428,,362085.0,市区町村,徳島県,,,トクシマケン,三好市,ミヨシシ,True,False
1429,,363014.0,市区町村,徳島県,,,トクシマケン,勝浦町,カツウラチョウ,True,False
1430,,363022.0,市区町村,徳島県,,,トクシマケン,上勝町,カミカツチョウ,True,False
1431,,363219.0,市区町村,徳島県,,,トクシマケン,佐那河内村,サナゴウチソン,True,False
1432,,363413.0,市区町村,徳島県,,,トクシマケン,石井町,イシイチョウ,True,False
1433,,363421.0,市区町村,徳島県,,,トクシマケン,神山町,カミヤマチョウ,True,False
1434,,363685.0,市区町村,徳島県,,,トクシマケン,那賀町,ナカチョウ,True,False
1435,,363839.0,市区町村,徳島県,,,トクシマケン,牟岐町,ムギチョウ,True,False
1436,,363871.0,市区町村,徳島県,,,トクシマケン,美波町,ミナミチョウ,True,False
1437,,363880.0,市区町村,徳島県,,,トクシマケン,海陽町,カイヨウチョウ,True,False
1438,,364011.0,市区町村,徳島県,,,トクシマケン,松茂町,マツシゲチョウ,True,False
1439,,364029.0,市区町村,徳島県,,,トクシマケン,北島町,キタジマチョウ,True,False
1440,,364037.0,市区町村,徳島県,,,トクシマケン,藍住町,アイズミチョウ,True,False
1441,,364045.0,市区町村,徳島県,,,トクシマケン,板野町,イタノチョウ,True,False
1442,,364053.0,市区町村,徳島県,,,トクシマケン,上板町,カミイタチョウ,True,False
1443,,364681.0,市区町村,徳島県,,,トクシマケン,つるぎ町,ツルギチョウ,True,False
1444,,364894.0,市区町村,徳島県,,,トクシマケン,東みよし町,ヒガシミヨシチョウ,True,False
1445,,372013.0,市区町村,香川県,,,カガワケン,高松市,タカマツシ,True,False
1446,,372021.0,市区町村,香川県,,,カガワケン,丸亀市,マルガメシ,True,False
1447,,372030.0,市区町村,香川県,,,カガワケン,坂出市,サカイデシ,True,False
1448,,372048.0,市区町村,香川県,,,カガワケン,善通寺市,ゼンツウジシ,True,False
1449,,372056.0,市区町村,香川県,,,カガワケン,観音寺市,カンオンジシ,True,False
1450,,372064.0,市区町村,香川県,,,カガワケン,さぬき市,サヌキシ,True,False
1451,,372072.0,市区町村,香川県,,,カガワケン,東かがわ市,ヒガシカガワシ,True,False
1452,,372081.0,市区町村,香川県,,,カガワケン,三豊市,ミトヨシ,True,False
1453,,373222.0,市区町村,香川県,,,カガワケン,土庄町,トノショウチョウ,True,False
1454,,373249.0,市区町村,香川県,,,カガワケン,小豆島町,ショウドシマチョウ,True,False
1455,,373419.0,市区町村,香川県,,,カガワケン,三木町,ミキチョウ,True,False
1456,,373648.0,市区町村,香川県,,,カガワケン,直島町,ナオシマチョウ,True,False
1457,,373869.0,市区町村,香川県,,,カガワケン,宇多津町,ウタヅチョウ,True,False
1458,,373877.0,市区町村,香川県,,,カガワケン,綾川町,アヤガワチョウ,True,False
1459,,374032.0,市区町村,香川県,,,カガワケン,琴平町,コトヒラチョウ,True,False
1460,,374041.0,市区町村,香川県,,,カガワケン,多度津町,タドツチョウ,True,False
1461,,374067.0,市区町村,香川県,,,カガワケン,まんのう町,マンノウチョウ,True,False
1462,,382019.0,市区町村,愛媛県,,,エヒメケン,松山市,マツヤマシ,True,False
1463,,382027.0,市区町村,愛媛県,,,エヒメケン,今治市,イマバリシ,True,False
1464,,382035.0,市区町村,愛媛県,,,エヒメケン,宇和島市,ウワジマシ,True,False
1465,,382043.0,市区町村,愛媛県,,,エヒメケン,八幡浜市,ヤワタハマシ,True,False
1466,,382051.0,市区町村,愛媛県,,,エヒメケン,新居浜市,ニイハマシ,True,False
1467,,382060.0,市区町村,愛媛県,,,エヒメケン,西条市,サイジョウシ,True,False
1468,,382078.0,市区町村,愛媛県,,,エヒメケン,大洲市,オオズシ,True,False
1469,,382108.0,市区町村,愛媛県,,,エヒメケン,伊予市,イヨシ,True,False
1470,,382132.0,市区町村,愛媛県,,,エヒメケン,四国中央市,シコクチュウオウシ,True,False
1471,,382141.0,市区町村,愛媛県,,,エヒメケン,西予市,セイヨシ,True,False
1472,,382159.0,市区町村,愛媛県,,,エヒメケン,東温市,トウオンシ,True,False
1473,,383562.0,市区町村,愛媛県,,,エヒメケン,上島町,カミジマチョウ,True,False
1474,,383864.0,市区町村,愛媛県,,,エヒメケン,久万高原町,クマコウゲンチョウ,True,False
1475,,384011.0,市区町村,愛媛県,,,エヒメケン,松前町,マサキチョウ,True,False
1476,,384020.0,市区町村,愛媛県,,,エヒメケン,砥部町,トベチョウ,True,False
1477,,384224.0,市区町村,愛媛県,,,エヒメケン,内子町,ウチコチョウ,True,False
1478,,384429.0,市区町村,愛媛県,,,エヒメケン,伊方町,イカタチョウ,True,False
1479,,384844.0,市区町村,愛媛県,,,エヒメケン,松野町,マツノチョウ,True,False
1480,,384887.0,市区町村,愛媛県,,,エヒメケン,鬼北町,キホクチョウ,True,False
1481,,385069.0,市区町村,愛媛県,,,エヒメケン,愛南町,アイナンチョウ,True,False
1482,,392014.0,市区町村,高知県,,,コウチケン,高知市,コウチシ,True,False
1483,,392022.0,市区町村,高知県,,,コウチケン,室戸市,ムロトシ,True,False
1484,,392031.0,市区町村,高知県,,,コウチケン,安芸市,アキシ,True,False
1485,,392049.0,市区町村,高知県,,,コウチケン,南国市,ナンコクシ,True,False
1486,,392057.0,市区町村,高知県,,,コウチケン,土佐市,トサシ,True,False
1487,,392065.0,市区町村,高知県,,,コウチケン,須崎市,スサキシ,True,False
1488,,392081.0,市区町村,高知県,,,コウチケン,宿毛市,スクモシ,True,False
1489,,392090.0,市区町村,高知県,,,コウチケン,土佐清水市,トサシミズシ,True,False
1490,,392103.0,市区町村,高知県,,,コウチケン,四万十市,シマントシ,True,False
1491,,392111.0,市区町村,高知県,,,コウチケン,香南市,コウナンシ,True,False
1492,,392120.0,市区町村,高知県,,,コウチケン,香美市,カミシ,True,False
1493,,393011.0,市区町村,高知県,,,コウチケン,東洋町,トウヨウチョウ,True,False
1494,,393029.0,市区町村,高知県,,,コウチケン,奈半利町,ナハリチョウ,True,False
1495,,393037.0,市区町村,高知県,,,コウチケン,田野町,タノチョウ,True,False
1496,,393045.0,市区町村,高知県,,,コウチケン,安田町,ヤスダチョウ,True,False
1497,,393053.0,市区町村,高知県,,,コウチケン,北川村,キタガワムラ,True,False
1498,,393061.0,市区町村,高知県,,,コウチケン,馬路村,ウマジムラ,True,False
1499,,393070.0,市区町村,高知県,,,コウチケン,芸西村,ゲイセイムラ,True,False
1500,,393410.0,市区町村,高知県,,,コウチケン,本山町,モトヤマチョウ,True,False
1501,,393444.0,市区町村,高知県,,,コウチケン,大豊町,オオトヨチョウ,True,False
1502,,393631.0,市区町村,高知県,,,コウチケン,土佐町,トサチョウ,True,False
1503,,393649.0,市区町村,高知県,,,コウチケン,大川村,オオカワムラ,True,False
1504,,393860.0,市区町村,高知県,,,コウチケン,いの町,イノチョウ,True,False
1505,,393878.0,市区町村,高知県,,,コウチケン,仁淀川町,ニヨドガワチョウ,True,False
1506,,394017.0,市区町村,高知県,,,コウチケン,中土佐町,ナカトサチョウ,True,False
1507,,394025.0,市区町村,高知県,,,コウチケン,佐川町,サカワチョウ,True,False
1508,,394033.0,市区町村,高知県,,,コウチケン,越知町,オチチョウ,True,False
1509,,394050.0,市区町村,高知県,,,コウチケン,梼原町,ユスハラチョウ,True,False
1510,,394106.0,市区町村,高知県,,,コウチケン,日高村,ヒダカムラ,True,False
1511,,394114.0,市区町村,高知県,,,コウチケン,津野町,ツノチョウ,True,False
1512,,394122.0,市区町村,高知県,,,コウチケン,四万十町,シマントチョウ,True,False
1513,,394246.0,市区町村,高知県,,,コウチケン,大月町,オオツキチョウ,True,False
1514,,394271.0,市区町村,高知県,,,コウチケン,三原村,ミハラムラ,True,False
1515,,394289.0,市区町村,高知県,,,コウチケン,黒潮町,クロシオチョウ,True,False
1516,,401005.0,市区町村,福岡県,,,フクオカケン,北九州市,キタキュウシュウシ,True,True
1517,,401307.0,市区町村,福岡県,,,フクオカケン,福岡市,フクオカシ,True,True
1518,,402028.0,市区町村,福岡県,,,フクオカケン,大牟田市,オオムタシ,True,False
1519,,402036.0,市区町村,福岡県,,,フクオカケン,久留米市,クルメシ,True,False
1520,,402044.0,市区町村,福岡県,,,フクオカケン,直方市,ノオガタシ,True,False
1521,,402052.0,市区町村,福岡県,,,フクオカケン,飯塚市,イイヅカシ,True,False
1522,,402061.0,市区町村,福岡県,,,フクオカケン,田川市,タガワシ,True,False
1523,,402079.0,市区町村,福岡県,,,フクオカケン,柳川市,ヤナガワシ,True,False
1524,,402109.0,市区町村,福岡県,,,フクオカケン,八女市,ヤメシ,True,False
1525,,402117.0,市区町村,福岡県,,,フクオカケン,筑後市,チクゴシ,True,False
1526,,402125.0,市区町村,福岡県,,,フクオカケン,大川市,オオカワシ,True,False
1527,,402133.0,市区町村,福岡県,,,フクオカケン,行橋市,ユクハシシ,True,False
1528,,402141.0,市区町村,福岡県,,,フクオカケン,豊前市,ブゼンシ,True,False
1529,,402150.0,市区町村,福岡県,,,フクオカケン,中間市,ナカマシ,True,False
1530,,402168.0,市区町村,福岡県,,,フクオカケン,小郡市,オゴオリシ,True,False
1531,,402176.0,市区町村,福岡県,,,フクオカケン,筑紫野市,チクシノシ,True,False
1532,,402184.0,市区町村,福岡県,,,フクオカケン,春日市,カスガシ,True,False
1533,,402192.0,市区町村,福岡県,,,フクオカケン,大野城市,オオノジョウシ,True,False
1534,,402206.0,市区町村,福岡県,,,フクオカケン,宗像市,ムナカタシ,True,False
1535,,402214.0,市区町村,福岡県,,,フクオカケン,太宰府市,ダザイフシ,True,False
1536,,402231.0,市区町村,福岡県,,,フクオカケン,古賀市,コガシ,True,False
1537,,402249.0,市区町村,福岡県,,,フクオカケン,福津市,フクツシ,True,False
1538,,402257.0,市区町村,福岡県,,,フクオカケン,うきは市,ウキハシ,True,False
1539,,402265.0,市区町村,福岡県,,,フクオカケン,宮若市,ミヤワカシ,True,False
1540,,402273.0,市区町村,福岡県,,,フクオカケン,嘉麻市,カマシ,True,False
1541,,402281.0,市区町村,福岡県,,,フクオカケン,朝倉市,アサクラシ,True,False
1542,,402290.0,市区町村,福岡県,,,フクオカケン,みやま市,ミヤマシ,True,False
1543,,402303.0,市区町村,福岡県,,,フクオカケン,糸島市,イトシマシ,True,False
1544,,402311.0,市区町村,福岡県,,,フクオカケン,那珂川市,ナカガワシ,True,False
1545,,403415.0,市区町村,福岡県,,,フクオカケン,宇美町,ウミマチ,True,False
1546,,403423.0,市区町村,福岡県,,,フクオカケン,篠栗町,ササグリマチ,True,False
1547,,403431.0,市区町村,福岡県,,,フクオカケン,志免町,シメマチ,True,False
1548,,403440.0,市区町村,福岡県,,,フクオカケン,須恵町,スエマチ,True,False
1549,,403458.0,市区町村,福岡県,,,フクオカケン,新宮町,シングウマチ,True,False
1550,,403482.0,市区町村,福岡県,,,フクオカケン,久山町,ヒサヤママチ,True,False
1551,,403491.0,市区町村,福岡県,,,フクオカケン,粕屋町,カスヤマチ,True,False
1552,,403814.0,市区町村,福岡県,,,フクオカケン,芦屋町,アシヤマチ,True,False
1553,,403822.0,市区町村,福岡県,,,フクオカケン,水巻町,ミズマキマチ,True,False
1554,,403831.0,市区町村,福岡県,,,フクオカケン,岡垣町,オカガキマチ,True,False
1555,,403849.0,市区町村,福岡県,,,フクオカケン,遠賀町,オンガチョウ,True,False
1556,,404012.0,市区町村,福岡県,,,フクオカケン,小竹町,コタケマチ,True,False
1557,,404021.0,市区町村,福岡県,,,フクオカケン,鞍手町,クラテマチ,True,False
1558,,404217.0,市区町村,福岡県,,,フクオカケン,桂川町,ケイセンマチ,True,False
